TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
NTRS,66585910,NTRS,NORTHERN TRUST,20211231,EPS,QTR,20220120,1.91
NTRS,66585910,NTRS,NORTHERN TRUST,20210930,EPS,QTR,20211020,1.8
NTRS,66585910,NTRS,NORTHERN TRUST,20210630,EPS,QTR,20210721,1.79
NTRS,66585910,NTRS,NORTHERN TRUST,20210331,EPS,QTR,20210420,1.7
NTRS,66585910,NTRS,NORTHERN TRUST,20201231,EPS,QTR,20210121,1.49
NTRS,66585910,NTRS,NORTHERN TRUST,20200930,EPS,QTR,20201021,1.48
NTRS,66585910,NTRS,NORTHERN TRUST,20200630,EPS,QTR,20200722,1.46
NTRS,66585910,NTRS,NORTHERN TRUST,20200331,EPS,QTR,20200421,1.55
NTRS,66585910,NTRS,NORTHERN TRUST,20191231,EPS,QTR,20200122,1.8
NTW2,64115A40,NTWK,NETSOL TECH,20220331,EPS,QTR,20220512,
NTW2,64115A40,NTWK,NETSOL TECH,20211231,EPS,QTR,20220214,
NTW2,64115A40,NTWK,NETSOL TECH,20210930,EPS,QTR,20211111,
NTW2,64115A40,NTWK,NETSOL TECH,20210630,EPS,QTR,20210928,
NTW2,64115A40,NTWK,NETSOL TECH,20210331,EPS,QTR,20210513,
NTW2,64115A40,NTWK,NETSOL TECH INC,20201231,EPS,QTR,20210216,
NTW2,64115A40,NTWK,NETSOL TECH INC,20200930,EPS,QTR,20201116,
NTW2,64115A40,NTWK,NETSOL TECH INC,20200630,EPS,QTR,20200928,
NTW2,64115A40,NTWK,NETSOL TECH INC,20200331,EPS,QTR,20200513,0.09
NTW2,64115A40,NTWK,NETSOL TECH INC,20191231,EPS,QTR,20200212,0.05
NU,30040W10,ES,EVERSOURCE,20220630,EPS,QTR,20220728,0.86
NU,30040W10,ES,EVERSOURCE,20220331,EPS,QTR,20220504,1.3
NU,30040W10,ES,EVERSOURCE,20211231,EPS,QTR,20220216,0.91
NU,30040W10,ES,EVERSOURCE,20210930,EPS,QTR,20211102,1.02
